cell_line,drug,n_treated_G1,n_treated_G2M,n_control_G1,n_control_G2M,induced_cosine_G1_vs_G2M,norm_delta_G1,norm_delta_G2M,norm_delta_mean
CFPAC-1,SBI-0640756,509,127,1655,393,0.6557659578125895,1.0641467833936331,1.1680820628458473,1.0196176965237702
CFPAC-1,Sapanisertib,1811,248,1655,393,0.8296521161241536,1.896023679396337,1.7148529368204304,1.8395241498232797
CFPAC-1,Sonidegib,447,96,1655,393,0.5908736782641651,1.0695792391409724,1.4589199196075502,1.0516845199629563
CFPAC-1,TAK-733,491,112,1655,393,0.8489715307306542,2.0863272508026145,1.9381742335610637,2.0107596410584527
CFPAC-1,TAK-901,1556,280,1655,393,0.9501144194211907,5.790494211122215,4.485408010905643,5.540910213580002
CFPAC-1,Temuterkib,1196,221,1655,393,0.7828485182157442,1.3317180113912062,1.277297775793156,1.2871810547119062
CFPAC-1,Tomivosertib,1026,264,1655,393,0.8139080330705624,1.2959307659060475,1.6803544937542234,1.3277940445715906
CFPAC-1,Torkinib,364,99,1655,393,0.6461144838070595,1.3616777363969006,1.528346586304887,1.3135068643489278
CFPAC-1,Trametinib,2044,318,1655,393,0.8983900385753483,2.8270403594730826,2.453701724986784,2.74079388098881
CFPAC-1,Tubulin inhibitor 6,637,163,1655,393,0.5751222040325515,0.9279327585892657,1.08155291931481,0.8885267986435395
CFPAC-1,Tucatinib,1622,363,1655,393,0.59811720387688,0.9063663943993131,0.9651220161273325,0.8571318856849675
CFPAC-1,ULK-101,533,123,1655,393,0.6551045553228481,1.1886112677733127,1.4210963127733234,1.1565623798428257
CFPAC-1,Vemurafenib,1589,313,1655,393,0.8738483327002249,2.3426891480981653,1.8659628220728972,2.228763438274939
CFPAC-1,Volasertib,484,96,1655,393,0.5100743791877771,0.900444244280208,1.16460185616425,0.8627210238407426
CFPAC-1,XRK3F2,1631,254,1655,393,0.8360511220293393,2.199859959094274,1.68976598921467,2.09054695476599
CFPAC-1,c-Kit-IN-1,391,166,1655,393,0.8109988098696143,2.0728871444957067,2.1372952189476098,2.0616807282350162
CFPAC-1,olaparib,658,155,1655,393,0.5608445270105424,1.134559063237895,1.183277264449089,1.0610142743774567
CFPAC-1,palbociclib,976,120,1655,393,0.8188061847457462,2.7840755821717496,2.136304225439552,2.6683787594397277
CFPAC-1,venetoclax,234,142,1655,393,0.8445559067953908,2.5541774181301844,2.4892321613848365,2.523465757721069
CFPAC-1,vincristine,527,115,1655,393,0.7586579331056413,2.3193719781022053,2.190522007635828,2.2141035958474067
COLO 205,9-ING-41,1351,122,465,81,0.6019216857669049,1.2764198162523521,1.713602430343546,1.2725642140324738
COLO 205,APTO-253,541,74,465,81,0.44707793147456754,1.0386023610438087,1.720506792228269,1.0284454549547746
COLO 205,Abemaciclib,647,64,465,81,0.6706517008662349,1.7997977149160862,2.318932673618221,1.789018322778273
COLO 205,Anastrozole,412,80,465,81,0.487782293162,1.1005924168864303,1.699924810085368,1.0796542038765635
COLO 205,BI-3406,594,78,465,81,0.5154375839242653,1.2674832792222792,1.7317368977822156,1.2372335453500116
COLO 205,BI-78D3,1145,142,465,81,0.5685966030519302,1.3496207813822674,1.5191631377363068,1.3104435524433289
COLO 205,Bentamapimod,802,108,465,81,0.6937318492609523,1.3992762454917949,1.7650418422912486,1.384977438447535
COLO 205,Bortezomib,286,51,465,81,0.8921012244080001,3.4709219785858143,3.8645494437697496,3.477310535252467
COLO 205,Brivudine,449,135,465,81,0.8775330974407614,2.7743322427393218,3.045661288642276,2.773582432417018
COLO 205,Dabrafenib,1339,77,465,81,0.7019613382157662,1.8575478513349055,2.1567350453443677,1.8549638191920161
COLO 205,ERK5-IN-2,1642,132,465,81,0.6718182208913032,1.5383787324779146,1.8868778855690291,1.5308704216638296
COLO 205,Encorafenib,1095,70,465,81,0.7829154394023654,2.0944656963203228,2.375476412632266,2.0950752756049593
COLO 205,Erdafitinib ,527,76,465,81,0.5374038834003104,1.1709045129974227,1.787606051149431,1.1632408356001813
COLO 205,Everolimus,851,129,465,81,0.47908999380815503,1.0134788508859012,1.681402680758064,1.0057021801149009
COLO 205,Gemcitabine,554,82,465,81,0.3306761802850862,1.0719142180204266,1.7490024275910925,1.0333272463100387
COLO 205,HI-TOPK-032,287,59,465,81,0.6527357407143036,1.595326174808601,2.199355671209571,1.5923362294498296
COLO 205,Ipatasertib,1447,155,465,81,0.7888901914313279,1.8344411846489457,2.069421106062636,1.8183003739503847
COLO 205,Irinotecan,780,124,465,81,0.41526583148743296,1.0907822416682833,1.7254859602588293,1.062072925352366
COLO 205,LY2090314,607,73,465,81,0.5791368586036297,1.5247806136616155,1.8034402615868328,1.4870588179954525
COLO 205,Lapatinib ditosylate,549,61,465,81,0.4008243147978538,1.1410099808060084,1.5790791399205488,1.103858297569195
COLO 205,ML264,825,84,465,81,0.6495224416274845,1.3802360439084707,1.8846668351686586,1.384954809414231
COLO 205,Methylprednisolone succinate,262,50,465,81,0.3807995768906915,1.1190405640867207,2.0157270989291747,1.1018245818514734
COLO 205,Minodronic acid,410,53,465,81,0.3471415416569248,1.1733439998033623,1.7310120012834838,1.1254324228631125
COLO 205,NVP-BHG712,450,71,465,81,0.43921391833376683,1.0856099827908532,1.5492454674061251,1.0483447614581238
COLO 205,Oleic acid,328,56,465,81,0.38230526714194646,1.1709956561222707,1.6718865396391576,1.1166148957979598
COLO 205,Oxaliplatin,315,55,465,81,0.37802051486168897,1.1229856005304706,1.6674137468925967,1.074504713735535
COLO 205,Paclitaxel,1409,122,465,81,0.7551714609968476,1.9135793167300228,2.0210634124132683,1.8967303700465992
COLO 205,RMC-6236,937,56,465,81,0.7270758228526947,2.182616536637169,2.46450070993353,2.18803631465665
COLO 205,Ralimetinib dimesylate,663,80,465,81,0.564754601906372,1.4353802214993334,1.7938590792532576,1.3997241954011912
COLO 205,Regorafenib,400,56,465,81,0.6661828508690887,1.5531060699368358,1.9866872438447143,1.5347032949630546
COLO 205,TAK-901,1204,92,465,81,0.9189889093426922,4.862899514957187,4.654897941960113,4.821136374769157
COLO 205,Temuterkib,667,76,465,81,0.6602860269515718,1.4373834929281186,2.063053214698685,1.4505698943338265
COLO 205,Tomivosertib,422,62,465,81,0.7113422370828228,1.4085139263683035,2.3997024417813013,1.467825639331191
COLO 205,Tucatinib,622,87,465,81,0.4736038911027419,1.0410234193983512,1.607600546074783,1.0228344702434644
COLO 205,Vemurafenib,627,60,465,81,0.6471104340365267,1.6593003355801967,2.085027289974369,1.6494438460437273
COLO 205,XRK3F2,1193,92,465,81,0.7151044478118143,1.6228972518607936,2.0031001265457116,1.624187690164881
COLO 205,olaparib,349,71,465,81,0.2764866958004928,0.9554145196964553,1.8558093142543708,0.9272568474465649
H4,9-ING-41,567,175,249,171,0.6496529641256399,1.5630219057944665,1.4399597406679256,1.4432409310498597
H4,APTO-253,267,77,249,171,0.2824755118131364,1.418610033769873,1.4893204328486616,1.3026146179547542
H4,AZD-7648,134,92,249,171,0.6164105479468138,1.8976758096408082,1.7288608842346485,1.6545295206275976
H4,AZD-8055,337,77,249,171,0.5601177995173072,1.9341037783258095,1.953402909425346,1.7736605512559507
H4,Abemaciclib,264,69,249,171,0.7701172987594843,2.3188289048750836,2.5583726283451385,2.3276416125978017
H4,Afatinib,551,124,249,171,0.7579900303947703,2.0792695101511214,2.056398045758589,1.9899336706535458
H4,Anastrozole,216,105,249,171,0.5170378549745518,1.2251605050821646,1.4526498116068312,1.1434442298807619
H4,BAY1125976,513,86,249,171,0.6344495043380141,2.2238970862452723,2.0820464295814842,2.096862214125372
H4,BI-3406,305,72,249,171,0.7855110333919301,2.6224154062250773,2.6388831662635606,2.5950290291584075
H4,BI-78D3,405,213,249,171,0.591565181637753,1.22436396325481,1.3576505428331063,1.151249679342344
H4,Bentamapimod,303,244,249,171,0.6607607808658168,1.389067098491241,1.4862186849512151,1.313883523038366
H4,Brivudine,412,123,249,171,0.7894418364487408,2.7142972390526063,2.991805681828968,2.6771275263874648
H4,CP21R7,106,56,249,171,0.526492511267806,1.6283569005547986,1.7225931261169722,1.4551909325678876
H4,Capivasertib,92,89,249,171,0.3455496161782774,1.5155331151931717,1.385347383708955,1.2396831315542216
H4,Capmatinib,120,52,249,171,0.5927949348910017,1.806038522916041,2.0358282723660484,1.706356197880154
H4,Celecoxib,103,66,249,171,0.2903698050978821,1.3536134122912937,1.350137261562252,1.0950859759474887
H4,DT-061,80,77,249,171,0.4624764466778617,1.6279612739023883,1.5487256263293099,1.4103161444861678
H4,Dabrafenib,809,146,249,171,0.6335853005922634,1.84424575437688,1.6802520971756718,1.8117922411539615
H4,ERK5-IN-2,741,255,249,171,0.7802233892144079,1.7902524254370902,1.7465247869252867,1.721485160238329
H4,ETC-206,171,87,249,171,0.3070266734527658,1.2733566144457544,1.2207992248546498,1.0465938724718449
H4,Encorafenib,906,199,249,171,0.7935734329545268,2.1300343181004613,1.970586068616435,2.058382791373725
H4,Erdafitinib ,282,102,249,171,0.5693962167171089,1.719092699926225,1.4527065538947532,1.531120773449941
H4,Everolimus,475,210,249,171,0.39237110147154736,1.0364540688968054,1.2339624857534846,0.9485756317834078
H4,Futibatinib,86,57,249,171,0.42429709657945164,1.7646411451922652,1.7539726645041447,1.49813562426939
H4,Gemcitabine,260,137,249,171,0.4244376903504769,1.2090557202399834,1.5347731283295467,1.1249797002879427
H4,HI-TOPK-032,120,70,249,171,0.7464172178794783,2.316975394587718,2.3010305684905843,2.1697494878326298
H4,Ipatasertib,620,189,249,171,0.7475268053841628,1.7715650876915785,1.8943483451703078,1.705058277716869
H4,Irinotecan,365,167,249,171,0.3822166560025482,1.2196759067304885,2.06113399019846,1.247208904577553
H4,LB-100,149,82,249,171,0.24827058016204925,1.1325081884997397,1.4019967684063908,1.0068961587731495
H4,LY2090314,216,151,249,171,0.46439441994196584,1.3684583488543702,1.2876116728900195,1.1525129231003342
H4,Lapatinib ditosylate,369,195,249,171,0.45443404378996893,1.306269357724666,1.1059586836237965,1.089283056266332
H4,MK-8353,156,78,249,171,0.4226551720988997,1.3313068145001568,1.4541855963565922,1.1769921979040487
H4,ML264,374,132,249,171,0.6483166723489099,1.5211179450180927,1.6040643802586634,1.4933277175097925
H4,Methylprednisolone succinate,125,66,249,171,0.2903931794870283,1.2643630750341017,1.3856258670214352,1.0755117642989556
H4,Minodronic acid,176,114,249,171,0.4546459451098593,1.326853223878091,1.35856602747002,1.1479649278149595
H4,NVP-BHG712,208,93,249,171,0.4892850068489397,1.4612692154154292,1.543727553316554,1.325785973727773
H4,Oleic acid,156,79,249,171,0.4145040526358718,1.193014355736008,1.3423053267088496,1.0786992029977114
H4,Oxaliplatin,181,121,249,171,0.4665496018795826,1.4204251970447404,1.4473849247920245,1.2325885411172732
H4,Paclitaxel,776,384,249,171,0.6881076269859432,1.8503560342443204,1.7523877898780331,1.6908216430937608
H4,Pralsetinib,118,55,249,171,0.5260998508350803,1.8961821795170914,2.1402615288654814,1.7441162208217014
H4,RMC-6236,593,84,249,171,0.83667948681646,3.1990022765923607,2.790732090262682,3.1786359477998483
H4,Ralimetinib dimesylate,278,177,249,171,0.6293856878603845,1.463909840762772,1.5172612332016908,1.3434737543683206
H4,Regorafenib,194,64,249,171,0.5076902170872684,1.587473555421756,2.0176403453762624,1.4784128612661187
H4,Sapanisertib,520,89,249,171,0.7166135494054846,2.662676958181729,2.338488289784247,2.514053805336701
H4,TAK-733,192,60,249,171,0.766557908067549,2.3707178110187384,2.7520834530283973,2.3820410236927283
H4,Temuterkib,354,135,249,171,0.6400088143532973,1.4636094786866591,1.4838415019974078,1.4035679477249807
H4,Tomivosertib,238,89,249,171,0.5862926017759171,1.4066156771677685,2.0218878981641293,1.4911407223038529
H4,Torkinib,59,59,249,171,0.3300207717070309,1.8518578786156006,1.5781234150473926,1.4245912427112235
H4,Tubulin inhibitor 6,116,88,249,171,0.40120383960788225,1.4296723656045764,1.4353120841409253,1.2073562749141429
H4,Tucatinib,422,258,249,171,0.573838106414729,1.3239922375272697,1.1996254861557396,1.1505728558221677
H4,ULK-101,71,50,249,171,0.4106632792528716,1.714273197285947,1.7538504387281717,1.461648275777375
H4,Vemurafenib,460,138,249,171,0.5301059697115447,1.3652238438964182,1.371028454047237,1.3026168271780068
H4,Volasertib,128,55,249,171,0.385454848498855,1.4673223785360463,1.6556428115778243,1.3365056537702824
H4,XRK3F2,648,180,249,171,0.6850756681683917,1.6552140111736597,1.5637416578909857,1.5673688207522425
H4,olaparib,110,52,249,171,0.5341289002450708,2.092098946732716,2.5567275114730332,1.9832533040977076
H4,palbociclib,306,53,249,171,0.3210816431491078,1.467395422299098,1.8880845499665369,1.4013620345171507
H4,venetoclax,113,67,249,171,0.7576445974790834,2.602436360715991,2.9087337978111876,2.559676087155894
HCT15,9-ING-41,546,368,232,238,0.4879972553862531,0.8821803346752445,0.719689912502855,0.7181665690963198
HCT15,APTO-253,260,161,232,238,0.4605981496690049,0.94162333232828,0.9271596722922346,0.838405789518903
HCT15,AT7519,182,137,232,238,0.33396574870743734,0.7349894204721029,1.0182025286429721,0.7206975618419171
HCT15,AZD-7648,73,82,232,238,0.3887374606266667,1.2068035599088607,1.1408492326881745,0.9812248208421821
HCT15,AZD-8055,260,103,232,238,0.44364778010047273,1.219322517033097,1.1855450201633269,1.1129486931033457
HCT15,AZD1390,101,65,232,238,0.3275723583399383,1.087266790450086,1.3217686175006396,0.9707681280830585
HCT15,AZD2858,81,75,232,238,0.14888378614757086,0.9063085487710582,0.958794804091121,0.70460119051633
HCT15,Abemaciclib,320,167,232,238,0.6358398684894284,1.0740845770508873,1.3475617007420908,1.1188506739161357
HCT15,Adagrasib,109,74,232,238,0.22122262623954528,0.8761946997317025,1.0370429720322234,0.7645788274618839
HCT15,Afatinib,919,256,232,238,0.7270452602446226,1.4407399490304256,1.448014458064677,1.462086310354352
HCT15,Anastrozole,193,153,232,238,0.28695657570664357,0.732286367353976,0.820053510765858,0.6153230326828811
HCT15,BAY1125976,989,268,232,238,0.7663632289317082,1.3911724917061075,1.5403943974606207,1.457958976179424
HCT15,BI-3406,281,132,232,238,0.6682034335918376,1.2721337833758801,1.373460999444548,1.2691498107063495
HCT15,BI-78D3,418,317,232,238,0.34148810344855873,0.7316131517024415,0.7662666276507066,0.6271791972391593
HCT15,Belumosudil (mesylate),105,53,232,238,0.32301180690723835,1.0464677293327163,1.2285593505907904,0.9858289601134448
HCT15,Bentamapimod,260,205,232,238,0.30385115021042486,0.8722498061083982,0.8667402906444442,0.6933293861314179
HCT15,Bimiralisib,698,230,232,238,0.7238922487567615,1.552132030005325,1.530727928771457,1.5224057889159546
HCT15,Bortezomib,157,58,232,238,0.7824219264026268,2.5705376369927495,3.1644686956993247,2.6856171421153334
HCT15,Brivudine,350,209,232,238,0.6009866317301322,1.4403437347662251,1.5103893749394615,1.3468835212078691
HCT15,CP21R7,93,104,232,238,0.2324110918424866,1.0477971119106377,0.935051916992656,0.7849357104133267
HCT15,Capivasertib,78,101,232,238,0.2238723358969146,1.0005091744302608,0.9660752084716862,0.7869286521071323
HCT15,Capmatinib,85,55,232,238,0.37859206380044047,1.2172965961890172,1.3088666209866153,1.0642193062983993
HCT15,Celecoxib,82,84,232,238,0.1684818746149322,0.961778173024771,0.9752272301251047,0.7405112599268469
HCT15,DT-061,53,71,232,238,0.26721925451881334,1.1688423064487776,1.1010103110742384,0.8992251323347427
HCT15,DTP3,73,68,232,238,0.3750636431932101,1.1447020436809185,1.0533267364018777,0.9109500517648699
HCT15,Dabrafenib,1040,342,232,238,0.6411826507703787,1.1240573116818091,1.05892412400753,1.1405854000541407
HCT15,ERK5-IN-2,939,421,232,238,0.6615341100224528,1.0364768508474054,0.8960641102552317,0.9625685678213356
HCT15,ETC-206,182,154,232,238,0.23854392573688324,0.7744072912827533,0.814441108355849,0.612274165205851
HCT15,EX229,180,82,232,238,0.4827232929217626,1.168911237804835,1.3581262318819933,1.137716707240282
HCT15,Encorafenib,907,350,232,238,0.6187227303541059,1.202788609645421,1.0326921356653989,1.1193165382723596
HCT15,Erdafitinib ,216,181,232,238,0.21028217343570638,0.8246096254952962,0.8667411757946749,0.6449595957481256
HCT15,Everolimus,359,287,232,238,0.2722648060727167,0.7074035394701551,0.7379227628676364,0.5936596626516467
HCT15,Futibatinib,71,54,232,238,0.24525822879326184,1.31890630232338,1.1306317138542643,0.9808283144751347
HCT15,GSK1059615,347,250,232,238,0.6522456988130952,1.4410962043256443,1.5458330620635243,1.3511838670914853
HCT15,Gemcitabine,191,174,232,238,0.20379092547496377,0.7437439576861198,0.9058401629235537,0.6428054237743742
HCT15,HI-TOPK-032,114,111,232,238,0.629488939488213,1.3129975661915154,1.5559209969924148,1.2972566371136645
HCT15,Hydroxyfasudil,98,72,232,238,0.1866332937908689,0.899495995681976,1.0130848021176702,0.7527660900319437
HCT15,Infigratinib,275,140,232,238,0.6500315639647326,1.2252761244743737,1.429552882512845,1.2564635676240903
HCT15,Ipatasertib,493,279,232,238,0.5396747602468173,1.0038015373001128,0.945010675714141,0.8934457414461097
HCT15,Irinotecan,310,305,232,238,0.3740734608618876,0.8183798466367497,0.999051815908583,0.7576081919098361
HCT15,Ixazomib,131,68,232,238,0.444855865703781,1.1989684738480786,1.21655956423529,1.0800674185533152
HCT15,LB-100,167,122,232,238,0.1993553404409956,0.7527516311551009,0.8833628875702739,0.6333293697219049
HCT15,LJI308,86,65,232,238,0.133883365832288,0.9395113905211406,1.0295749592400145,0.7735930545302885
HCT15,LY2090314,217,218,232,238,0.27492384287367444,0.8154377105071448,0.8029327686931549,0.6434856946533307
HCT15,Lapatinib ditosylate,240,207,232,238,0.18914425869606274,0.8184986068535454,0.7747036548013364,0.6059420000772073
HCT15,Lonafarnib,53,54,232,238,0.7516910584212684,2.04972616250706,1.9675689343003744,1.8797160131964838
HCT15,MK-3903,114,54,232,238,0.39754051243096966,1.2182292091681513,1.4139660734358768,1.158565553685356
HCT15,MK-8353,105,112,232,238,0.161156815225517,0.9358952925098106,0.9226178858555737,0.7079960264855196
HCT15,ML264,471,219,232,238,0.5356831386224782,0.8196380601390008,0.849271426693228,0.8213897198318277
HCT15,Methylprednisolone succinate,123,119,232,238,0.25724279348711865,0.8149080536822577,0.9022053092561575,0.6815899286027994
HCT15,Minodronic acid,117,127,232,238,0.3071211113540678,0.9228115926781152,0.8776045821418997,0.7278631626942381
HCT15,NG25,72,94,232,238,0.4364764872998998,1.4270171509156069,1.8007532541111932,1.4326510493504367
HCT15,NVP-BHG712,158,143,232,238,0.3936128587864948,0.8975395486316106,0.8923549828462012,0.736907371813753
HCT15,Oleic acid,131,113,232,238,0.34850701134454887,0.8684749316351529,1.0635740955129762,0.7813690466495046
HCT15,Oxaliplatin,120,150,232,238,0.38148414796627267,0.9360282049112182,0.9979696637317779,0.8235683173308052
