cell_line,drug_a,drug_b,cos_mean_signature,cos_G2M_response
CFPAC-1,9-ING-41,APTO-253,0.28199551539508794,0.3796236143909961
CFPAC-1,BI-3406,Tomivosertib,-0.17307752121871908,0.20071194477942653
CFPAC-1,BI-78D3,Paclitaxel,0.5493449153987806,0.5354424635292244
CFPAC-1,Alpelisib,ML264,-0.1776348569639773,0.0636819865609854
CFPAC-1,BI-78D3,Lonafarnib,0.0007395639018219786,0.021453469369315893
CFPAC-1,Paclitaxel,RMC-6236,0.8644455657000232,0.8284987244910605
CFPAC-1,Belzutifan,Everolimus,0.44332195390252,0.2581775294335347
CFPAC-1,9-ING-41,SBI-0640756,0.04714113662278299,0.14027583747488884
CFPAC-1,AZD-7648,Trametinib,0.7360816213664392,0.6613155067554516
CFPAC-1,AT7519,NG25,0.12170186712133983,0.14985270735360998
CFPAC-1,9-ING-41,Lonafarnib,0.14646279981841132,0.2578095610466151
CFPAC-1,Bortezomib,Irinotecan,0.15605285226648147,0.06039962743898583
CFPAC-1,Methylprednisolone succinate,XRK3F2,0.150983154161918,0.20802030565748725
CFPAC-1,Binimetinib,MK-8353,0.14157960471841805,0.16601165002618656
CFPAC-1,Alpelisib,Pimitespib,0.35527566745948064,0.35057373019094507
CFPAC-1,Capmatinib,Erdafitinib ,0.3278651688223898,0.328402974008845
CFPAC-1,Abemaciclib,Capivasertib,0.04300823597691857,0.17213733195519487
CFPAC-1,MK-3903,NG25,0.4347830402841973,0.43678627150906485
CFPAC-1,BAY1125976,Regorafenib,-0.03156417587053406,-0.013577594825097287
CFPAC-1,AT7519,Ixazomib,0.013554463630944324,0.12586655337804453
CFPAC-1,AZD-7648,Minodronic acid,0.42828573622623173,0.4386610210404313
CFPAC-1,Hydroxyfasudil,TAK-901,0.1712533624405113,0.1165555694623914
CFPAC-1,ERK5-IN-2,venetoclax,-0.32067557606131786,-0.22878137264135112
CFPAC-1,BAY1125976,Sonidegib,0.3274725187925135,0.33435984515135375
CFPAC-1,9-ING-41,Encorafenib,0.7765642775082119,0.5698581364938513
CFPAC-1,AZD2858,palbociclib,0.24047527532489135,0.32556525226322397
COLO 205,BI-78D3,Dabrafenib,0.6868590591560112,0.67316508911478
COLO 205,APTO-253,BI-3406,0.5471045699622417,0.5170250076685956
COLO 205,Bortezomib,Irinotecan,0.128106565767582,0.46791958589393595
COLO 205,Bentamapimod,Vemurafenib,0.4265174333612415,0.41304840696453055
COLO 205,9-ING-41,Dabrafenib,0.6830975949312952,0.6674815519423443
COLO 205,ML264,Ralimetinib dimesylate,0.7517315200518973,0.7203462668015745
COLO 205,BI-3406,Encorafenib,0.5707091559430314,0.5461292401601783
COLO 205,Abemaciclib,LY2090314,-0.09616863934155043,0.1727315874737555
COLO 205,Methylprednisolone succinate,Tucatinib,0.6492615993864143,0.6147084953281434
COLO 205,BI-78D3,Brivudine,-0.264108025377163,0.2535310045247575
COLO 205,Oxaliplatin,Tucatinib,0.49286350468866824,0.4840773233888823
COLO 205,Everolimus,Temuterkib,0.294812538119706,0.43011727282186896
COLO 205,Encorafenib,LY2090314,0.41699282665201415,0.452918198589234
COLO 205,LY2090314,Tomivosertib,-0.3440667983461243,0.0828921712805535
COLO 205,Bentamapimod,Ralimetinib dimesylate,0.86923506613307,0.7455232203645967
COLO 205,Brivudine,Temuterkib,-0.23648133878014094,0.13521951998324822
COLO 205,Methylprednisolone succinate,Temuterkib,0.3086036257387337,0.39656234366707943
COLO 205,NVP-BHG712,Temuterkib,0.5740431061833748,0.49870216475919366
COLO 205,Dabrafenib,TAK-901,-0.23600496025187115,0.1566883768136497
COLO 205,Abemaciclib,Ralimetinib dimesylate,0.07256871990210749,0.37812606293935347
COLO 205,HI-TOPK-032,Lapatinib ditosylate,0.11352747002578328,0.41121103083942334
COLO 205,Ipatasertib,Minodronic acid,0.1114205701649371,0.19763718398482624
COLO 205,Lapatinib ditosylate,Minodronic acid,0.6294604657482794,0.5107736196920136
COLO 205,ERK5-IN-2,Tomivosertib,0.010257638972765867,0.34159769619491565
COLO 205,Bentamapimod,Everolimus,0.6196781459082471,0.6089439405885159
COLO 205,Dabrafenib,Irinotecan,0.36428480699768306,0.5570953718825945
COLO 205,APTO-253,XRK3F2,0.47309557597917873,0.4239305840748441
COLO 205,HI-TOPK-032,Regorafenib,0.364548390717086,0.43361849001019975
COLO 205,Oxaliplatin,Paclitaxel,0.2778364404210014,0.35120331537514904
COLO 205,Abemaciclib,Dabrafenib,-0.019984322970351964,0.34759572555302304
COLO 205,BI-3406,Methylprednisolone succinate,0.2983621728640325,0.45919860831186504
COLO 205,Oleic acid,Paclitaxel,0.2865190425721862,0.30732452270752414
COLO 205,APTO-253,Anastrozole,0.5817354765624023,0.5861719101954588
COLO 205,BI-78D3,Bentamapimod,0.43836052740317766,0.541872401982366
COLO 205,9-ING-41,Regorafenib,0.2481537175263267,0.49031701221653246
COLO 205,Lapatinib ditosylate,XRK3F2,0.6806107796439541,0.47401377121859645
COLO 205,Abemaciclib,Regorafenib,0.162268087766613,0.4484989376841159
COLO 205,TAK-901,Tomivosertib,0.32091632919515944,0.4843023756460126
COLO 205,Bentamapimod,Lapatinib ditosylate,0.25205423085385753,0.31029232225361114
COLO 205,Gemcitabine,HI-TOPK-032,0.23015940770476703,0.522225319390775
COLO 205,BI-78D3,Bortezomib,-0.21376521008375046,0.20774512598156386
COLO 205,Oleic acid,XRK3F2,0.41283662059913,0.32050109524777814
COLO 205,Bentamapimod,Temuterkib,0.4897637096681087,0.5044510162900948
COLO 205,LY2090314,Methylprednisolone succinate,0.14011619656395033,0.322788289227649
COLO 205,9-ING-41,Encorafenib,0.6157547676265341,0.626426009950082
COLO 205,9-ING-41,Everolimus,0.5008412087679062,0.5506773452992602
COLO 205,Bentamapimod,Tucatinib,0.5768535889732117,0.5632703161001412
COLO 205,APTO-253,Oxaliplatin,0.5571579227587835,0.5175937644218501
COLO 205,BI-3406,Minodronic acid,0.5833296685664977,0.46723145273411854
COLO 205,Regorafenib,olaparib,0.16750284605847246,0.42339095082390843
COLO 205,Ipatasertib,LY2090314,0.17171531800169276,0.3417511570813179
COLO 205,BI-78D3,Tomivosertib,0.046288891720361595,0.447851322432462
COLO 205,Lapatinib ditosylate,Tucatinib,0.5511769520537574,0.506412577519433
COLO 205,Bentamapimod,LY2090314,0.21084136961271516,0.3862979143086317
COLO 205,Temuterkib,XRK3F2,0.708208913001023,0.6208224759437317
COLO 205,Ralimetinib dimesylate,Tomivosertib,0.2838762823680836,0.5504716281138019
COLO 205,BI-3406,Tucatinib,0.6220787721637289,0.5569205594169664
COLO 205,Methylprednisolone succinate,TAK-901,0.11984142565643571,0.38316082040218796
COLO 205,ERK5-IN-2,LY2090314,0.681897424717652,0.6259093898704859
COLO 205,Regorafenib,Temuterkib,0.13884577362411976,0.3739066526173242
COLO 205,Irinotecan,Temuterkib,0.3468683159478455,0.48761345953288343
COLO 205,Erdafitinib ,LY2090314,0.6935763093437058,0.6013941531046886
COLO 205,Bortezomib,Brivudine,0.6774879939598589,0.712859127932454
COLO 205,Encorafenib,Regorafenib,0.6219086822173979,0.6586749826434789
COLO 205,Oleic acid,Ralimetinib dimesylate,0.192096735913452,0.30006583740816467
COLO 205,9-ING-41,Ipatasertib,0.5077248204590014,0.6138291967455063
COLO 205,Oxaliplatin,Tomivosertib,-0.006605152977588199,0.36269989301898986
COLO 205,Anastrozole,Dabrafenib,0.5641966859882452,0.6086846950650966
COLO 205,Abemaciclib,Tomivosertib,0.339100769257893,0.6378830470687373
COLO 205,HI-TOPK-032,Irinotecan,0.521140829461303,0.6840436720306245
COLO 205,Erdafitinib ,Minodronic acid,0.5221936829772122,0.4031158981228413
COLO 205,Encorafenib,Erdafitinib ,0.37391191794832834,0.4196474509605201
COLO 205,Brivudine,Oleic acid,-0.30756286955643497,0.16003379753435856
COLO 205,Bortezomib,Dabrafenib,-0.05587082771861042,0.3104802050449379
COLO 205,Anastrozole,Regorafenib,0.2580639565269307,0.4886358042331689
COLO 205,ML264,NVP-BHG712,0.6851022602093878,0.6382663615692857
COLO 205,Vemurafenib,XRK3F2,0.7532954735146082,0.5980982957505464
COLO 205,Bortezomib,TAK-901,0.37947658482287355,0.4862658609095695
COLO 205,Ipatasertib,Vemurafenib,0.4863602459142119,0.48152570796287
COLO 205,Bortezomib,ERK5-IN-2,-0.17970207730266466,0.1202612087327609
COLO 205,Encorafenib,XRK3F2,0.8089770116476515,0.7481501852408459
COLO 205,Lapatinib ditosylate,RMC-6236,0.47607469102363964,0.43597676427629095
COLO 205,9-ING-41,Vemurafenib,0.5616776630657714,0.5613423944421074
COLO 205,ERK5-IN-2,Ipatasertib,0.48382170714923023,0.6139297149922486
COLO 205,Erdafitinib ,Tucatinib,0.549038252461781,0.5031080516783306
COLO 205,Bortezomib,RMC-6236,-0.19424458039144546,0.24054271580969575
COLO 205,Anastrozole,Erdafitinib ,0.41745960830966594,0.5208301677968784
COLO 205,Brivudine,TAK-901,0.474104280964453,0.5834944370146485
COLO 205,Abemaciclib,Bortezomib,0.380233060630856,0.6407716915008306
COLO 205,HI-TOPK-032,LY2090314,-0.06299580797875017,0.20112700110793796
COLO 205,BI-78D3,LY2090314,0.7604708172952791,0.6354297516128659
COLO 205,Ralimetinib dimesylate,Temuterkib,0.6162019530653884,0.6062065533318519
COLO 205,Abemaciclib,Oxaliplatin,0.1416126987422032,0.4223868376820615
COLO 205,Lapatinib ditosylate,ML264,0.4473006079074744,0.4712419468423251
COLO 205,9-ING-41,NVP-BHG712,0.5740265520640282,0.589528325205052
COLO 205,HI-TOPK-032,Minodronic acid,0.15773208010989315,0.4240078046535433
COLO 205,HI-TOPK-032,olaparib,0.3339521752650432,0.6437663124901641
COLO 205,Lapatinib ditosylate,Ralimetinib dimesylate,0.30269253782484284,0.343310107730857
COLO 205,Brivudine,Oxaliplatin,-0.10037145318035227,0.267096428458595
COLO 205,BI-3406,Lapatinib ditosylate,0.7363812560927638,0.5797641448374145
COLO 205,Bentamapimod,TAK-901,-0.12763502392335616,0.08219509282658523
COLO 205,Abemaciclib,ML264,0.05453500103773669,0.33850812480668463
COLO 205,9-ING-41,XRK3F2,0.8445087546133558,0.7578198035468122
COLO 205,LY2090314,Oxaliplatin,0.5684657677335405,0.4683977758482004
COLO 205,Bentamapimod,Minodronic acid,0.2304776895103061,0.31203095181424495
COLO 205,BI-3406,ML264,0.6336719503465142,0.6149323050828222
COLO 205,Erdafitinib ,XRK3F2,0.6718626837881079,0.5703852822187574
COLO 205,Brivudine,Paclitaxel,-0.05906417117148699,0.3448418774805293
COLO 205,BI-3406,Paclitaxel,0.6989605071613817,0.6175817496469177
COLO 205,APTO-253,Bentamapimod,0.5285498275832046,0.5156460271152097
COLO 205,Ralimetinib dimesylate,Vemurafenib,0.5598702442470632,0.556307611350158
COLO 205,RMC-6236,XRK3F2,0.8345473354620072,0.7020070675274903
COLO 205,ML264,Oleic acid,0.3275614772045137,0.3682602566912667
COLO 205,Everolimus,TAK-901,0.15491699282012594,0.4054811384111527
COLO 205,Ipatasertib,Tomivosertib,0.3494268556959825,0.484698810658905
COLO 205,Brivudine,Tomivosertib,0.6727244772099,0.7526202180231367
COLO 205,9-ING-41,Minodronic acid,0.45096464088562,0.42333311285206365
COLO 205,Methylprednisolone succinate,Regorafenib,0.6879384764923723,0.5496590087081589
COLO 205,Ipatasertib,olaparib,-0.07805667830763699,0.20612336192660097
COLO 205,Anastrozole,Irinotecan,0.4725933877752837,0.6455851387355438
COLO 205,Ipatasertib,Oleic acid,0.04063209721676496,0.21976108027180108
COLO 205,RMC-6236,Regorafenib,0.38293340434709106,0.5615201308097956
COLO 205,BI-78D3,Temuterkib,0.8252055837633211,0.7158449546343066
COLO 205,HI-TOPK-032,Temuterkib,0.07409426622634328,0.30178292398253925
COLO 205,APTO-253,Dabrafenib,0.5163319305880011,0.5905494222094589
COLO 205,NVP-BHG712,Paclitaxel,0.542988985845588,0.5731027958649715
COLO 205,Bortezomib,HI-TOPK-032,0.4886449272999062,0.6014840287340809
COLO 205,Brivudine,Minodronic acid,-0.2513093371064262,0.23317875465532908
COLO 205,Ipatasertib,Ralimetinib dimesylate,0.8524382775289483,0.7634677673904361
COLO 205,HI-TOPK-032,ML264,0.21838585355123338,0.4253747914957206
COLO 205,Everolimus,Paclitaxel,0.45198901222215043,0.5589872533110828
COLO 205,Irinotecan,olaparib,0.5196222517112767,0.6964255910445738
COLO 205,LY2090314,Oleic acid,0.728668577434332,0.5376374061324004
COLO 205,Anastrozole,Methylprednisolone succinate,0.4396177705851032,0.5585216445941233
COLO 205,Regorafenib,TAK-901,0.12628188155577416,0.2282188595192453
COLO 205,BI-3406,Irinotecan,0.4837710409914381,0.5215343432948877
COLO 205,BI-78D3,Ipatasertib,0.4541877236837528,0.5951549740853095
COLO 205,LY2090314,Vemurafenib,0.43272258415841514,0.4532907160946047
COLO 205,Irinotecan,ML264,0.3525701939322598,0.5585666897015821
COLO 205,Erdafitinib ,HI-TOPK-032,0.06547954324586355,0.3053902172336562
COLO 205,HI-TOPK-032,NVP-BHG712,0.2567026948104419,0.43732745330482875
COLO 205,9-ING-41,APTO-253,0.6290541600250761,0.6255643253783065
COLO 205,Encorafenib,ML264,0.6568956055661381,0.6394217031547392
COLO 205,Everolimus,Oleic acid,0.19481529932371658,0.45512364911452285
COLO 205,BI-3406,ERK5-IN-2,0.7228460065804806,0.6572206489487569
COLO 205,APTO-253,Ipatasertib,0.4040316302441195,0.5077364507640448
COLO 205,Anastrozole,Everolimus,0.3443095107463626,0.6069343834898354
COLO 205,Dabrafenib,Lapatinib ditosylate,0.42874097097624303,0.4179008113663026
COLO 205,Bortezomib,Ipatasertib,0.05282124748137133,0.22868099148959575
COLO 205,APTO-253,Lapatinib ditosylate,0.5907877195519945,0.542548971419266
COLO 205,ML264,XRK3F2,0.7381122474371405,0.6950115164406172
COLO 205,BI-3406,Temuterkib,0.6874467120008209,0.5986382554673131
COLO 205,Everolimus,Methylprednisolone succinate,0.6501465628193387,0.6778535340362247
COLO 205,Ipatasertib,Regorafenib,0.6216609841721293,0.6352759468812827
COLO 205,ERK5-IN-2,Lapatinib ditosylate,0.547805001887802,0.5010134037487023
COLO 205,BI-78D3,Gemcitabine,0.609864563121513,0.630010258249846
COLO 205,Everolimus,Irinotecan,0.3383354649357957,0.6512298682666067
COLO 205,Anastrozole,ERK5-IN-2,0.5331416058791876,0.585868764538825
COLO 205,Bortezomib,Vemurafenib,-0.07261851470253619,0.2555309363862022
COLO 205,Anastrozole,Vemurafenib,0.3392586721941102,0.47459329558500746
COLO 205,Dabrafenib,Regorafenib,0.5643046871397231,0.6787068669851695
COLO 205,Lapatinib ditosylate,olaparib,0.5253055040997219,0.4979907266964601
COLO 205,Methylprednisolone succinate,Oleic acid,0.23572686506883692,0.41754813450799183
COLO 205,Bentamapimod,Irinotecan,0.09339704958694155,0.3256072048079147
COLO 205,Minodronic acid,Oxaliplatin,0.7394837317566639,0.5046485485297545
COLO 205,LY2090314,olaparib,0.31263340220216057,0.2552753114529167
COLO 205,APTO-253,LY2090314,0.4991922854806778,0.4498587912750248
COLO 205,BI-3406,Gemcitabine,0.6903058120487199,0.5522913188530901
COLO 205,Abemaciclib,Temuterkib,-0.0014916681346227242,0.20148269573363406
COLO 205,Brivudine,Regorafenib,0.4846905546195046,0.5284466176357429
COLO 205,Bortezomib,Gemcitabine,-0.05376609264912918,0.4319836761460143
COLO 205,TAK-901,Vemurafenib,-0.1083673585475453,0.1366619239389203
COLO 205,Abemaciclib,Ipatasertib,0.06626589913715673,0.28680958834403564
COLO 205,9-ING-41,Ralimetinib dimesylate,0.546679772544865,0.6201876598198371
COLO 205,ML264,Tucatinib,0.7362786151353113,0.6683659324189704
COLO 205,Abemaciclib,Irinotecan,0.07935448934519078,0.5103834852001463
COLO 205,Ipatasertib,NVP-BHG712,0.7667944412248388,0.6290317332036359
COLO 205,Everolimus,Gemcitabine,0.45696450440348274,0.6875503638341515
COLO 205,APTO-253,Brivudine,0.07867902450400907,0.44501753574846314
COLO 205,Dabrafenib,Paclitaxel,0.8791302356504571,0.8006469144891336
COLO 205,Anastrozole,XRK3F2,0.4446224519350288,0.47935977737252355
COLO 205,Anastrozole,Gemcitabine,0.6267832550853902,0.6818136890249672
COLO 205,Encorafenib,olaparib,0.09875648790373157,0.2919416672292029
COLO 205,Oxaliplatin,TAK-901,-0.08472894353498125,0.17171553299118375
COLO 205,RMC-6236,Tucatinib,0.6093514818722743,0.6100343619454723
COLO 205,Everolimus,Tomivosertib,0.4338674257378159,0.6672763686812682
COLO 205,ML264,RMC-6236,0.6924592882639242,0.6839082965212033
COLO 205,Anastrozole,Minodronic acid,0.6227143295934289,0.5485066217512348
COLO 205,Brivudine,Gemcitabine,-0.09347968932089859,0.4997549996065619
COLO 205,ML264,olaparib,0.10605612850649503,0.3926283834746513
COLO 205,Erdafitinib ,Oxaliplatin,0.5980187870618003,0.5350471804536743
COLO 205,LY2090314,Tucatinib,0.43445023902723506,0.4512084718696799
COLO 205,APTO-253,Bortezomib,-0.010602955343338653,0.32589370310428817
COLO 205,Brivudine,RMC-6236,-0.1512943210222693,0.33645462805511
COLO 205,Erdafitinib ,Everolimus,0.44889596333199727,0.4576196311832959
COLO 205,9-ING-41,Paclitaxel,0.7093255734683472,0.673665006417158
COLO 205,Bentamapimod,Bortezomib,0.05776787495569777,0.2375205921117761
COLO 205,Oleic acid,Tucatinib,0.3822201746305418,0.3966019528232951
COLO 205,Dabrafenib,RMC-6236,0.8404663367897474,0.778470849824803
COLO 205,Abemaciclib,Lapatinib ditosylate,0.1308869539601056,0.3401018134038465
H4,Sapanisertib,ULK-101,0.23814123309077032,0.4209615270834231
H4,Oleic acid,Vemurafenib,0.2878776138880196,0.330747531970249
H4,9-ING-41,Oxaliplatin,0.1824072332610906,0.24602743917605324
H4,BI-78D3,Erdafitinib ,0.561306753795095,0.5902512117843647
H4,Encorafenib,Everolimus,0.3980747240081384,0.41855702876484324
H4,APTO-253,ULK-101,0.12266260656236078,0.4087630406689158
H4,Methylprednisolone succinate,Tubulin inhibitor 6,0.5129385306816072,0.40996238599628143
H4,Capivasertib,Vemurafenib,0.13576782731406803,0.20078163199896362
H4,Capivasertib,Irinotecan,0.41486909271699884,0.225368654181406
H4,Erdafitinib ,HI-TOPK-032,-0.008451275398030263,0.11732098996435217
H4,Abemaciclib,Futibatinib,-0.16121612969357202,0.06871120687111802
H4,Bentamapimod,Brivudine,0.2291192364154679,0.13289069010690285
H4,APTO-253,venetoclax,-0.10872553715364397,0.34403699685471306
H4,Afatinib,Temuterkib,0.5221413304775847,0.42354474837697437
H4,9-ING-41,Brivudine,0.12318892824507176,0.22933526655069328
H4,Pralsetinib,Tubulin inhibitor 6,0.42333710401359637,0.37093931736211877
H4,ML264,venetoclax,0.017166447352679,0.11907328248574882
H4,HI-TOPK-032,Vemurafenib,0.09490581440737067,0.18267033332621913
H4,Bentamapimod,Gemcitabine,0.4004634817417204,0.38199295121421384
H4,DT-061,Tucatinib,0.08152573728019666,0.14291066459583368
H4,Bentamapimod,Sapanisertib,0.46348007783468614,0.39391390383266317
H4,Afatinib,Pralsetinib,0.037810901020823136,0.11800489413192847
H4,Bentamapimod,RMC-6236,0.07273810323115391,0.11744920690101623
H4,TAK-733,Tucatinib,0.087955869671068,0.22924602469340777
H4,Dabrafenib,Erdafitinib ,0.6576319449792192,0.5020519538836369
H4,AZD-7648,Tomivosertib,0.1028533242614143,0.15122233418748687
H4,Everolimus,Lapatinib ditosylate,0.5047121522931621,0.4446444999877709
H4,AZD-7648,Tucatinib,0.10523020204580888,0.24622492422483
H4,Pralsetinib,Tomivosertib,0.2840413498781614,0.4309108890921782
H4,BI-3406,Oleic acid,0.23259374135336705,0.34253186346177145
H4,Celecoxib,RMC-6236,-0.0725059210272265,-0.011414157423108244
H4,ML264,ULK-101,0.03459028796475478,0.20967038463904364
H4,Ipatasertib,Oxaliplatin,0.11099851544156024,0.18817664644130133
H4,BI-3406,Minodronic acid,0.15555849482231057,0.20028145704014777
H4,Anastrozole,Ipatasertib,0.2970678674488192,0.2796275206488528
H4,Temuterkib,Volasertib,0.6133941527552205,0.4053294578811336
H4,Volasertib,venetoclax,-0.16008775218883975,0.15756382156603332
H4,DT-061,HI-TOPK-032,0.38660527525908206,0.40928394422531034
H4,Lapatinib ditosylate,Temuterkib,0.6660427612465409,0.4778892472353355
H4,Everolimus,venetoclax,0.279612791792134,0.5163600070249056
H4,Irinotecan,Paclitaxel,0.22679508690102443,0.2546730735621278
H4,HI-TOPK-032,Oxaliplatin,0.27188777798367425,0.28957839783569167
H4,Oleic acid,Temuterkib,0.1746652160047234,0.2063584039138612
H4,Abemaciclib,LY2090314,-0.10615111563187477,0.03722523156232723
H4,DT-061,palbociclib,0.35743407729764143,0.16081015208976848
H4,Bentamapimod,XRK3F2,0.49886435127,0.5503675867701591
H4,CP21R7,olaparib,0.5982376025824909,0.2789887336997253
H4,Afatinib,TAK-733,0.370260695672742,0.30110098613894437
H4,Capmatinib,Tubulin inhibitor 6,0.29745568292825747,0.23814719110618746
H4,BI-3406,Paclitaxel,0.33226301389341695,0.201472012567522
H4,Sapanisertib,TAK-733,0.04753459324127599,0.09756610593484298
H4,Oleic acid,Ralimetinib dimesylate,0.1142586452217064,0.12048595185391284
H4,Everolimus,Temuterkib,0.43620042555630373,0.2642794872418155
H4,9-ING-41,Dabrafenib,0.7535956956190186,0.627530409138658
H4,Sapanisertib,olaparib,0.09397839659411544,0.18496647378658138
H4,NVP-BHG712,Oxaliplatin,0.4390930265522281,0.29279330256152625
H4,Bentamapimod,Futibatinib,0.1586796540470628,0.21097513960083802
H4,Sapanisertib,Tucatinib,0.38847263261377946,0.2773571601102991
H4,AZD-8055,Gemcitabine,0.5105959665061206,0.4024123780191946
H4,Anastrozole,ERK5-IN-2,0.27528301032596997,0.322146688094978
H4,RMC-6236,Tucatinib,0.09545405711395705,0.1561347562516409
H4,Paclitaxel,Vemurafenib,0.746675084346103,0.5413168444565172
H4,9-ING-41,Encorafenib,0.7149099961807527,0.6467533750320089
H4,APTO-253,Erdafitinib ,0.5919756516737196,0.2036669006825973
H4,9-ING-41,Celecoxib,0.3179583106061292,0.27417987339103594
H4,CP21R7,ERK5-IN-2,0.2693605198345201,0.3546211092162693
H4,AZD-7648,Irinotecan,0.3264013982357774,0.29275501595661024
H4,AZD-7648,Futibatinib,0.12625904150237852,0.08654148384142671
H4,Bentamapimod,Tomivosertib,0.26328245414972107,0.19994085048162671
