dataset,cell_line,perturbation,moa,n_cells,sil_raw_k2,var_ratio_k2,gap_best_k,gap_k2,gap_k3,gap_k4,gap_k5,sil_raw_kmeans_k2,sil_pca10_kmeans_k2,sil_pca50_kmeans_k2,sil_gmm2_raw,sil_gmm2_pca50,sil_raw_kmeans_bestk3,sil_response_kmeans_k2,sil_raw_kmeans_bestk4,sil_raw_kmeans_bestk5
SciPlex3,A549,TMP195,HDAC,120,0.027430348098278046,0.034642751754300226,2,0.8374906790605703,0.844807266074989,0.831666245372805,0.8238158040898451,0.027430348098278046,0.12765717506408691,0.04212622344493866,0.025113189592957497,0.03572165593504906,,0.027430344372987747,0.010172931477427483,
SciPlex3,A549,Pracinostat (SB939),HDAC,120,0.02927030809223652,0.037922074340645644,2,0.8820422048836267,0.8563577844871961,0.8393171664478984,0.8446338287385036,0.02927030809223652,0.12814801931381226,0.04351780563592911,0.02598012611269951,0.045502711087465286,0.02222333289682865,0.029270309954881668,,
SciPlex3,A549,ENMD-2076 L-(+)-Tartaric acid ,"Aurora Kinase,FLT3,VEGFR",120,0.03379059582948685,0.037138515737631765,2,0.920023740413626,0.8927663101868681,0.8719645597845656,0.885668436963293,0.03379059582948685,0.14178384840488434,0.03353048488497734,0.034500714391469955,0.03353048488497734,0.03430216386914253,0.03379059210419655,,
SciPlex3,A549,BMS-754807,"c-Met,IGF-1R,Trk receptor",120,0.0353960283100605,0.03430969220764613,2,0.7827567407450609,0.7735019549644857,0.7678375894791252,0.7578574183778777,0.0353960283100605,0.1398875117301941,0.051499493420124054,0.02751850336790085,0.04603201150894165,0.019131429493427277,0.0353960283100605,,
SciPlex3,A549,TG101209,"c-RET,FLT3,JAK",120,0.025469603016972542,0.03390656413910898,2,0.8340385233743817,0.8311579931519422,0.7942966227960095,0.7958198152076221,0.025469603016972542,0.11820615082979202,0.035589538514614105,0.02022341825067997,0.046441905200481415,0.023490799590945244,0.02546960487961769,,
SciPlex3,A549,FLLL32,JAK,120,0.0380944088101387,0.04229547309647903,2,0.8591300229072427,0.8566179198727486,0.8367571852953883,0.8408673424350983,0.0380944088101387,0.1347062885761261,0.05461087077856064,0.016028203070163727,0.03720826283097267,0.025051934644579887,0.0380944088101387,,
SciPlex3,A549,Alendronate sodium trihydrate,Others,120,0.027100352570414543,0.032213676027037216,3,0.8325591569140567,0.8474686330715517,0.8257166068079442,0.8251703549643654,0.027100352570414543,0.11381639540195465,0.04266743361949921,0.022110501304268837,0.04266743361949921,,0.02710035629570484,0.016826113685965538,
SciPlex3,A549,RG108,DNA Methyltransferase,120,0.021438218653202057,0.02880286459805371,2,0.8885028373013295,0.8780514086950628,0.8562655961329533,0.8580136257298001,0.021438218653202057,0.11059167981147766,0.03356682509183884,0.014050633646547794,0.03356682509183884,0.021556492894887924,0.021438218653202057,,
SciPlex3,A549,Celecoxib,COX,120,0.02861631289124489,0.0367164480825174,2,0.9221501050656506,0.9212803953718147,0.8795031365453347,0.9031481283234672,0.02861631289124489,0.1289539635181427,0.040539246052503586,0.018723150715231895,0.040539246052503586,0.02616666816174984,0.02861631289124489,,
SciPlex3,A549,Obatoclax Mesylate (GX15-070),Bcl-2,120,0.040145501494407654,0.03948135094706376,2,0.8325112246161517,0.7825836489298084,0.7941820988053294,0.7938045712862039,0.040145501494407654,0.13394278287887573,0.056104764342308044,0.029302988201379776,0.056104764342308044,,0.040145501494407654,0.01819377951323986,
SciPlex3,A549,Busulfan ,DNA alkylator,120,0.021219799295067787,0.028599870969625563,2,0.8123453715097888,0.7756674020630907,0.7694967235870163,0.7572867349925847,0.021219799295067787,0.10280612111091614,0.03060135990381241,0.012620522640645504,-1.0,0.016178060322999954,0.021219797432422638,,
SciPlex3,A549,Thiotepa,Others,120,0.033832136541604996,0.03755012697753484,3,0.7929377146678611,0.830608988353438,0.7987692497331356,0.8317492017399797,0.033832136541604996,0.11917222291231155,0.043426867574453354,0.02098720893263817,0.043426867574453354,,0.033832136541604996,,0.022212672978639603
SciPlex3,A549,PF-3845,FAAH,120,0.021103011444211006,0.028988304268165583,2,0.906160875385396,0.8776210673884393,0.8805111439114803,0.8863445142352386,0.021103011444211006,0.11620218306779861,0.04316236078739166,0.08374510705471039,0.11613143235445023,0.020233694463968277,0.021103013306856155,,
SciPlex3,A549,Quercetin,"Src,Sirtuin,PKC,PI3K",120,0.027673492208123207,0.03700863332018909,2,0.8607445091337915,0.8601796696110906,0.853124501081389,0.8460630826137212,0.027673492208123207,0.12885639071464539,0.04383302479982376,0.03352653980255127,0.05044710636138916,0.02206053026020527,0.027673490345478058,,
SciPlex3,A549,AICAR (Acadesine),AMPK,120,0.022738421335816383,0.03617457742047816,2,0.8316059762190928,0.8059928286297531,0.7881929824860467,0.7818637001159132,0.022738421335816383,0.12479700148105621,0.040326617658138275,0.021683892235159874,0.03573300689458847,,0.022738421335816383,0.01162100862711668,
SciPlex3,A549,AC480 (BMS-599626),"EGFR,HER2",120,0.020750392228364944,0.02896464407342745,2,0.8013191796109496,0.781519464714302,0.7748223151330009,0.7405205827517225,0.020750392228364944,0.10229304432868958,0.030092453584074974,0.005213500000536442,0.026841647922992706,,0.020750392228364944,,0.0075857313349843025
SciPlex3,A549,SNS-314,Aurora Kinase,120,0.031850721687078476,0.03367171219711072,2,0.850677594171346,0.8515077364796468,0.8086118181607684,0.8117660762677961,0.031850721687078476,0.14823655784130096,0.06134363263845444,0.043387141078710556,-1.0,0.022582964971661568,0.031850721687078476,,
SciPlex3,A549,Disulfiram ,Dehydrogenase,120,0.011656518094241619,0.027423674823457984,2,0.8147734166773262,0.7972597504746268,0.7728183183829671,0.7753163936196987,0.011656518094241619,0.11019761860370636,0.03262309357523918,0.02030811831355095,0.03097463771700859,,0.011656517162919044,0.01355370506644249,
SciPlex3,A549,Streptozotocin (STZ),DNA alkylator,120,0.027699261903762817,0.034927749302802215,2,0.8701835935159163,0.857183554700546,0.8478510929975851,0.8494967939879547,0.027699261903762817,0.11497388780117035,0.04013931378722191,0.023272249847650528,0.04013931378722191,,0.027699263766407967,0.014767779968678951,
SciPlex3,A549,SL-327,MEK,120,0.023047668859362602,0.030894419056512155,2,0.9119122171269805,0.9194814113676468,0.9055612102861055,0.8898877376431233,0.023047668859362602,0.11112046986818314,0.03232192620635033,0.02202731743454933,0.03232192620635033,,0.023047665134072304,0.01451103389263153,
SciPlex3,A549,PHA-680632,Aurora Kinase,120,0.03145525977015495,0.0347859961013549,2,0.8508589450719217,0.8201297418658839,0.8235723227412475,0.8354009625229466,0.03145525977015495,0.12155167758464813,0.04094095900654793,0.037428561598062515,0.04094095900654793,0.026610206812620163,0.03145526349544525,,
SciPlex3,A549,Bosutinib (SKI-606),Src,120,0.0208908598870039,0.03069709198786767,2,0.8410091879816033,0.8583669096545545,0.8266677723341953,0.8361166710081225,0.0208908598870039,0.1065269485116005,0.03221498802304268,0.008393291383981705,0.029002094641327858,0.011879821307957172,0.020890863612294197,,
SciPlex3,A549,BMS-265246,CDK,120,0.031571533530950546,0.0367363109796461,2,0.9049233157624723,0.8929930394474308,0.8589501602226459,0.8627027968712841,0.031571533530950546,0.13144955039024353,0.04361003264784813,0.011345556005835533,-1.0,0.02733621560037136,0.031571533530950546,,
SciPlex3,A549,Abexinostat (PCI-24781),HDAC,120,0.032562967389822006,0.041193510045614674,2,0.8307871722476072,0.8010287447241335,0.8001148328373535,0.7848912188327635,0.032562967389822006,0.14293867349624634,0.05116269364953041,0.03457040712237358,0.05116269364953041,0.02315954491496086,0.032562971115112305,,
SciPlex3,A549,UNC0631,Histone Methyltransferase,120,0.04451452195644379,0.04775261594967382,2,0.8916311216344202,0.8664988433375775,0.8663480059816351,0.8602696428064291,0.04451452195644379,0.17088574171066284,0.06336439400911331,0.024559978395700455,0.048481665551662445,,0.04451452195644379,0.030698176473379135,
SciPlex3,A549,NVP-BSK805 2HCl,JAK,120,0.028128892183303833,0.032025594936303386,2,0.8262842680724471,0.8218637907726158,0.8243040905703953,0.8267960432588666,0.028128892183303833,0.11084124445915222,0.03539564460515976,0.03372545167803764,-1.0,0.01720614545047283,0.028128894045948982,,
SciPlex3,A549,Tazemetostat (EPZ-6438),Histone Methyltransferase,120,0.019999338313937187,0.030097621643791424,2,0.8494907787246113,0.8538785624149057,0.8122048666915749,0.8027074968810624,0.019999338313937187,0.10680247843265533,0.032028064131736755,-0.0025370928924530745,0.013406651094555855,0.01072501577436924,0.019999338313937187,,
SciPlex3,A549,Resveratrol,"Autophagy,Sirtuin",120,0.022456936538219452,0.03017167429269591,2,0.8413890095395562,0.8253924016630503,0.8022516385866929,0.8083493576819922,0.022456936538219452,0.10409204661846161,0.03596138954162598,0.024838320910930634,0.04077877849340439,0.017365364357829094,0.02245694026350975,,
SciPlex3,A549,UNC1999,Histone Methyltransferase,120,0.0230330228805542,0.031306037007812,2,0.8675043641648141,0.8416446733042307,0.8398897224392776,0.8373544149118892,0.0230330228805542,0.11444438993930817,0.03599739819765091,0.024397926405072212,0.03662669658660889,0.01798386685550213,0.0230330228805542,,
SciPlex3,A549,"Roscovitine (Seliciclib,CYC202)",CDK,120,0.019619952887296677,0.027366288939143384,2,0.823299572404169,0.8019799831150323,0.7805725564120358,0.801293493241781,0.019619952887296677,0.10233065485954285,0.031783949583768845,0.014271501451730728,0.04441987723112106,0.011497306637465954,0.019619954749941826,,
SciPlex3,A549,Tucidinostat (Chidamide),HDAC,120,0.029744472354650497,0.037901545236922074,2,0.8249504997277928,0.8190903578028426,0.7896792058538917,0.8014202736357205,0.029744472354650497,0.13133881986141205,0.045231547206640244,0.023438163101673126,0.04052571579813957,0.023454848676919937,0.029744470492005348,,
SciPlex3,A549,Pirarubicin,Topoisomerase,120,0.035744037479162216,0.04246181347466984,3,0.7902089229325604,0.811446552470624,0.779898384680223,0.8029847411687836,0.035744037479162216,0.14707432687282562,0.050915900617837906,0.03105125017464161,0.0498330183327198,0.029707981273531914,0.035744037479162216,,
SciPlex3,A549,Trichostatin A (TSA),HDAC,120,0.035328906029462814,0.03729728277618521,2,0.9322333260898503,0.8689059292870116,0.8764710996669223,0.8741838384263545,0.035328906029462814,0.13028305768966675,0.0474608913064003,0.043743304908275604,0.0558844655752182,0.017124883830547333,0.035328906029462814,,
SciPlex3,A549,SRT3025 HCl,Sirtuin,120,0.03223705664277077,0.04216748568186333,2,0.8506583256218114,0.8400775677820604,0.819507646671223,0.8218039561071393,0.03223705664277077,0.1493045687675476,0.058715540915727615,0.01783045008778572,-1.0,,0.032237060368061066,0.022072775289416313,
SciPlex3,A549,Linifanib (ABT-869),"CSF-1R,PDGFR,VEGFR",120,0.023923642933368683,0.03166263082335226,2,0.8320938245825058,0.8109156028753812,0.7880131214582136,0.7966929296402956,0.023923642933368683,0.11812756955623627,0.02171635627746582,0.023697422817349434,-1.0,0.01352886576205492,0.023923641070723534,,
SciPlex3,A549,Selisistat (EX 527),Sirtuin,120,0.032131172716617584,0.04388084330570661,2,0.8411285034935023,0.8326149044691675,0.8538084582650924,0.8543794894986618,0.032131172716617584,0.15147876739501953,0.047903213649988174,0.02632368914783001,0.04650742560625076,,0.032131168991327286,0.0318271704018116,
SciPlex3,A549,Cediranib (AZD2171),VEGFR,120,0.02281724102795124,0.027627113505482772,2,0.8303332527577592,0.8243578494865336,0.7905173766896674,0.791546488374081,0.02281724102795124,0.0969104990363121,0.028582753613591194,0.015107957646250725,0.028582753613591194,,0.022817237302660942,0.0026326680090278387,
SciPlex3,A549,Trametinib (GSK1120212),MEK,120,0.021693101152777672,0.0322496169660493,2,0.8096572593941929,0.7981431135874999,0.7731526219779745,0.7741156088773806,0.021693101152777672,0.11055620014667511,0.03182966634631157,0.01919877715408802,0.03135117515921593,0.01567811891436577,0.021693101152777672,,
SciPlex3,A549,Fulvestrant,Estrogen/progestogen Receptor,120,0.021677859127521515,0.029732832454609826,2,0.7676119996045259,0.7652015876506422,0.7495718096024255,0.7457100396086052,0.021677859127521515,0.10618530213832855,0.03015000745654106,0.0200942512601614,0.024325521662831306,0.012658421881496906,0.021677860990166664,,
SciPlex3,A549,Andarine,Androgen Receptor,120,0.02691231481730938,0.034096281123851255,2,0.8367474072716625,0.7801099199057919,0.7831923849905458,0.7980497677617464,0.02691231481730938,0.1200123131275177,0.04076024517416954,0.02736852504312992,0.03889377787709236,0.018824240192770958,0.026912318542599678,,
SciPlex3,A549,AG-490 (Tyrphostin B42),EGFR,120,0.025636401027441025,0.032777422308784346,2,0.8795252533945224,0.8508731042669506,0.8283322159141537,0.8339571234202019,0.025636401027441025,0.11829601973295212,0.03338656574487686,0.003875560127198696,0.03338656574487686,,0.025636401027441025,0.016949888318777084,
SciPlex3,A549,Givinostat (ITF2357),HDAC,120,0.03309500217437744,0.040484065538791386,2,0.8686105493583085,0.8536182028045989,0.820828827063675,0.841074940927772,0.03309500217437744,0.14181587100028992,0.049125995486974716,0.03234022855758667,0.05049075931310654,0.02315506897866726,0.03309500217437744,,
SciPlex3,A549,PJ34,PARP,120,0.024838466197252274,0.040256794897710495,2,0.8770633494498892,0.866243816013041,0.8538897607805609,0.8593574233033916,0.024838466197252274,0.12774334847927094,0.046706460416316986,0.028660673648118973,0.04700690135359764,0.02967611886560917,0.024838466197252274,,
SciPlex3,A549,G007-LK,PARP,120,0.02909187041223049,0.037052597086908175,2,0.8001729829079895,0.7876401270413833,0.7764513444607744,0.7564811003823397,0.02909187041223049,0.12549026310443878,0.041930247098207474,0.02397242747247219,0.041798997670412064,0.02167695388197899,0.029091868549585342,,
SciPlex3,A549,AZD1480,JAK,120,0.0418708398938179,0.03538696757221262,2,0.8192323741686725,0.7977629798835402,0.8136985411891686,0.8171437825497581,0.0418708398938179,0.14155632257461548,0.0664985254406929,0.03709324076771736,-1.0,,0.0418708398938179,0.03479306027293205,
SciPlex3,A549,PF-573228,FAK,120,0.04373230040073395,0.042415516579393485,2,0.9203994527219308,0.9048919213930713,0.858815769060751,0.8786334825762445,0.04373230040073395,0.14805787801742554,0.06272324919700623,0.05057020112872124,0.06605225056409836,,0.04373230040073395,0.026715731248259544,
SciPlex3,A549,Capecitabine ,DNA/RNA Synthesis,120,0.026045894250273705,0.03535198557778221,2,0.8878880708340073,0.8797372846694582,0.8780576293223774,0.8675060308926721,0.026045894250273705,0.11909034103155136,0.04133889824151993,0.02782246470451355,0.04133889824151993,0.030566291883587837,0.026045892387628555,,
SciPlex3,A549,Aurora A Inhibitor I,Aurora Kinase,120,0.03939470276236534,0.04307326850155883,2,0.8897025405080523,0.8732664437553392,0.8306767816636729,0.851283286756976,0.03939470276236534,0.14734725654125214,0.05747547373175621,0.04087942838668823,0.07054118067026138,,0.03939470276236534,0.010082947090268135,
SciPlex3,A549,Cimetidine ,Histamine Receptor,120,0.03619837015867233,0.041873514642423414,3,0.8962310140021774,0.9150727545078592,0.8847532873224164,0.9004523570011056,0.03619837015867233,0.133392333984375,0.04818993806838989,0.03381256014108658,0.051277484744787216,0.024454493075609207,0.03619837388396263,,
SciPlex3,A549,KW-2449,"Aurora Kinase,Bcr-Abl,FLT3",119,0.02569255419075489,0.0405970187399947,2,0.9196878105248132,0.888753608028436,0.8620047126480124,0.8573932973647604,0.02569255419075489,0.19693195819854736,0.10865262895822525,0.04677252471446991,-1.0,,0.025692550465464592,,0.05386985465884209
SciPlex3,A549,Epothilone A,Microtubule Associated,118,0.10146868228912354,0.09756517060167516,2,0.9299604209046652,0.8994958687183345,0.8927727994742867,0.8902623980653921,0.10146868228912354,0.2968117892742157,0.13545651733875275,0.10146868228912354,0.14236387610435486,0.03435512259602547,0.10146868228912354,,
SciPlex3,A549,Crizotinib (PF-02341066),"ALK,c-Met",118,0.0277519803494215,0.03353095162326685,2,0.8133279498021384,0.8108848359370509,0.7697271215643617,0.7826615740033329,0.0277519803494215,0.11740149557590485,0.038826439529657364,0.020357470959424973,0.038826439529657364,0.01863732933998108,0.0277519803494215,,
SciPlex3,A549,Hesperadin,Aurora Kinase,118,0.027484722435474396,0.037901212711507405,2,0.8256415587119612,0.8319064838538441,0.8229624234749799,0.8374111645753466,0.027484722435474396,0.12579242885112762,0.046267490833997726,0.018691852688789368,0.039652951061725616,0.02366984263062477,0.027484720572829247,,
SciPlex3,A549,"Fedratinib (SAR302503, TG101348)",JAK,116,0.030379708856344223,0.03850796445607102,2,0.8301493092626995,0.827509104505392,0.8152053014122203,0.7970086919126569,0.030379708856344223,0.12345267832279205,0.044274043291807175,0.016835598275065422,0.038801249116659164,0.016842244192957878,0.030379705131053925,,
SciPlex3,A549,Danusertib (PHA-739358),"Aurora Kinase,Bcr-Abl,c-RET,FGFR",116,0.0347592830657959,0.044316201669760344,2,0.8682944999432554,0.8162949472907517,0.8435690843417358,0.83105976654371,0.0347592830657959,0.1409730613231659,0.05362821742892265,0.012859148904681206,0.04617869481444359,0.034749679267406464,0.0347592830657959,,
SciPlex3,A549,JNJ-7706621,"Aurora Kinase,CDK",116,0.03860748931765556,0.037042187080511456,2,0.8868536837182539,0.8851244632948134,0.8320177005798985,0.8591697112141965,0.03860748931765556,0.12567906081676483,0.04511970654129982,0.06859275698661804,-1.0,0.03733769431710243,0.03860750049352646,,
