split_type,cell_line,heldout_drug,observed_library_fraction,seed,reg_red,true_div
leave_drug_out,K562,Lapatinib (GW-572016) Ditosylate,1.0,2,0.28490638732910156,1.4586230174521413
leave_drug_out,K562,S3I-201,1.0,2,0.0990772247314453,1.674426410595558
leave_drug_out,K562,TMP195,1.0,2,0.16386032104492188,1.668718754049007
leave_drug_out,K562,"Fedratinib (SAR302503, TG101348)",1.0,2,1.072713851928711,1.5699680320106943
leave_drug_out,K562,PF-3845,1.0,2,0.017908096313476507,1.7147087757571151
leave_drug_out,K562,PD98059,1.0,2,0.3263893127441406,1.7518843513428486
leave_drug_out,K562,Linifanib (ABT-869),1.0,2,0.9924392700195312,1.723291407121664
leave_drug_out,K562,TGX-221,1.0,2,0.0,1.6995314744992411
leave_drug_out,K562,GSK J1,1.0,2,0.4926147460937501,1.7404918186291498
leave_drug_out,K562,UNC0631,1.0,2,0.3687858581542969,1.7446059369036042
leave_drug_out,K562,Obatoclax Mesylate (GX15-070),1.0,2,0.0,1.5905812712954783
